INFO:     Will watch for changes in these directories: ['/home/ec2-user/dentc-backend']
INFO:     Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
INFO:     Started reloader process [28402] using WatchFiles
2025-12-27 05:43:01,797 | INFO | app.services.rbac_service | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | perm : -----> <app.models.permission.Permission object at 0x7f84ca95f110>
2025-12-27 05:43:01,797 | INFO | app.services.rbac_service | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | perm.code : -----> PATIENT_VIEW
2025-12-27 05:43:01,797 | INFO | app.services.rbac_service | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | perm.code : PATIENT_VIEW : -----> permission_code : USER_MANAGE
2025-12-27 05:43:01,797 | INFO | app.services.rbac_service | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | perm : -----> <app.models.permission.Permission object at 0x7f84ca95f190>
2025-12-27 05:43:01,797 | INFO | app.services.rbac_service | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | perm.code : -----> BILLING_VIEW
2025-12-27 05:43:01,797 | INFO | app.services.rbac_service | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | perm.code : BILLING_VIEW : -----> permission_code : USER_MANAGE
2025-12-27 05:43:01,797 | INFO | app.services.rbac_service | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | perm : -----> <app.models.permission.Permission object at 0x7f84ca95f210>
2025-12-27 05:43:01,797 | INFO | app.services.rbac_service | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | perm.code : -----> REFUND_APPROVE
2025-12-27 05:43:01,797 | INFO | app.services.rbac_service | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | perm.code : REFUND_APPROVE : -----> permission_code : USER_MANAGE
2025-12-27 05:43:01,797 | INFO | app.services.rbac_service | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | perm : -----> <app.models.permission.Permission object at 0x7f84ca95f290>
